PRODUCT	ATT 1	ATT 2	ATT 3	ATT 5	ATT 6	ATT 7	ATT 9	ATT 10	ATT 11	ATT 13	ATT 14	ATT 15	ATT 20	ATT 22	ATT 31	ATT 32
QV1003RAL	QUINN SLIEVE VSP 2000X650 QV1003RAL	5	17181	20075	18250	3650100	3650100	6250	0	1368787	1		S	QV1003RAL	1	
BRNRBASNWC	NERO BASIN MIXER (NO WASTE)	102	21809	8460	7755	1175000	1175000	5450	0	534625	1		S	NR BASNW C	1	
RKN2B	RKN2 NIAGARA BL.TOP-HUNGFAS.BKT.	21	61215	0	0	13000	13000	5154	0	6299	1		S	RKN2B	1	
BREVCADR01WC	EVO RISER RAIL WITH ADJUSTABLE FIXING BRACKETS – WHITE / CHROME	109	21809	1859	1704	258300	258300	5450	0	117526	1		S	EVC ADR01 WC	1	
BBBURB92TH	BURLINGTON 2H 510 VICTORIAN CLOAKROOM BASIN	262	20120	9062	8160	1250000	1250000	5500	0	562500	1		S	BUR.B9.2TH	1	
M84421P1H	MERLYN 8 SERIES INFOLD AND INLINE PANEL - 900MM DOOR	45	13051	69064	60967	9526100	9526100	5500	0	4286745	1		S	M84421P1H	1	
HEPPC2250	HEP2O PB PIPE COIL 22 W STD L=50MTR	251	23012	10194	10194	1618100	1618100	4800	1500	715200	1		S	HXP50/22W	1	
BBARCR1CHR	ARCADE CHROME LANSDOWNE TOWEL AIRER COMPRISING OF:	262	20120	33168	29865	4575000	4575000	5500	0	2058750	1		S	ARCR1.CHR	1	
MCPRS02	230V PROGRAMMABLE STAT C/W 1.5M SENSOR	121	13010	7308	6448	859800	859800	5500	0	386910	1		S	PRS-02	1	1
M84421P2H	MERLYN 8 SERIES INFOLD AND INLINE PANEL - 900MM DOOR	45	13051	69856	61666	9635400	9635400	5500	0	4335930	1		S	M84421P2H	1	
BRCLIBASC	CLIO BAS CHROME	102	21809	5999	5600	1166700	400000	0	0	400000	1		S	CLI BAS C	1	
A0413F0	MERLYN IONIC CUBE PANEL 300	33	13051	9352	8256	1290000	1290000	5500	0	580500	1		S	A0413F0	1	
BRBL3105B	BLISS 10.5KW ELEC SHWR B	106	21809	17699	16224	800000	800000		0	800000	1		S	BL3105 B	1	
P6600	BARLO COMPACT-B 600X600DP+ Q21606CB 2918 BTU	1	20118	2670	2435	731600	731600	7800	0	160952	1		S	Q21606CB	1	
A0413G0	MERLYN IONIC SWIVEL PANEL 300	33	13051	10802	9536	1490000	1490000	5500	0	670500	1		S	A0413G0	1	
HOSECLIP127090	HOSE CLIP 4 (70MM-90MM)X12MM PER 1	214	23051	0	0	4200	4200	500	0	3990	1		S	79142	1	
BRBL3105W	BLISS 10.5KW ELEC SHWR W	106	21809	16320	14960	800000	800000		0	800000	1		S	BL3105 W	1	
BRSORAILC	SOLO TOWEL RAIL CHROME PLATED	101	21809	4379	4014	608300	608300	5450	0	276776	1		S	SO RAIL C	1	
DWC1	DRAYTON LWC1 WIRING CENTRE	152	80114	1350	1250	82500	82500	0	0	82500	1		S	28001	1	
BRSSNKEFC	SIGMA EASYFIT SINK MIXER	108	21809	10920	10010	1516700	1516700	5450	0	690098	1		S	S SNK EF C	1	
BBARC15CHR	ARCADE CHROME 3H DECK MOUNT BASIN MIXER NO PUW	262	20120	19877	17897	2741700	2741700	5500	0	1233765	1		S	ARC15.CHR	1	
K171000	BARLO COMPACT-B 700X1000SC Q11710CB 3979 BTU	1	20118	3810	3465	872300	872300	7800	0	191906	1		S	Q11710CB	1	
FUR051PU	PURITY WALL MOUNTED 2 DRAWER CHESTNUT 900*500*450	93	11011	13000	12000	2000000	2000000	6000	0	800000	1		S	FUR051PU	1	
BRORBSHC3DIVC	ORB THERMOSTATIC RECESSED DUAL CONTROL THREE CONTROL SHOWER WITH STOPCOCK AND TWO OUTLET INTEGRAL DIVERTER	110	21809	29399	26949	4083300	4083300	5450	0	1857901	1		S	ORB SHC3DIV C	1	
QV2003RAL	QUINN SLIEVE VDP 2000X650 QV2003RAL	5	17181	28254	25685	5137100	5137100	6250	0	1926412	1		S	QV2003RAL	1	
QHP1167RAL	QUINN SLIEVE HSC 578X700 QHP1167RAL	5	17181	14127	12843	2568600	2568600	6250	0	963225	1		S	QHP1167RAL	1	
FCH3	3FT BAYONET FLEX COOKER HOSE PER 1	205	23051	0	899	126500	126500	5200	0	60720	1		S	40003	1	
FCH4	4FT BAYONET FLEX COOKER HOSE PER 1	205	23051	0	999	136500	136500	5200	0	65520	1		S	40004	1	
BRSTSNKEFC	SENTINEL SNK EF CHROME	108	21809	8300	8300	1791700	1791700	5450	0	815223	1		S	ST SNK EF C	1	
BBFF8O	BURLINGTON OLIVE 600 FREESTANDING BASIN UNIT WITH DOORS	262	20120	39271	35360	5416700	5416700	5500	0	2437515	1		S	FF8O	1	
BBFF8S	BURLINGTON SAND 600 FREESTANDING BASIN UNIT WITH DOORS	262	20120	39271	35360	5416700	5416700	5500	0	2437515	1		S	FF8S	1	
BBFF8W	BURLINGTON WHITE 600 FREESTANDING BASIN UNIT WITH DOORS	262	20120	33228	29919	4583300	4583300	5500	0	2062485	1		S	FF8W	1	
BBFF9O	BURLINGTON OLIVE 600 FREESTANDING BASIN UNIT WITH DRAWERS	262	20120	45916	41343	6333300	6333300	5500	0	2849985	1		S	FF9O	1	
BBFF9S	BURLINGTON SAND 600 FREESTANDING BASIN UNIT WITH DRAWERS	262	20120	45916	41343	6333300	6333300	5500	0	2849985	1		S	FF9S	1	
P6700	BARLO COMPACT-B 600X700DP+ Q21607CB 3404 BTU	1	20118	3110	2835	845100	845100	7800	0	185922	1		S	Q21607CB	1	
BBFF9W	BURLINGTON WHITE 600 FREESTANDING BASIN UNIT WITH DRAWERS	262	20120	39875	35904	5500000	5500000	5500	0	2475000	1		S	FF9W	1	
SFSTOP10	SPEEDFIT 10MM END STOP	63	19160	167	130	21700	21700	6000	0	8680	1		S	PSE4610W	300	
M8SWS30	MERLYN 8 SERIES SWIVEL PANEL SOLD SEPARATELY 300	47	13051	14860	13118	2049700	2049700	5500	0	922365	1		S	M8SWS30	1	
SFSTOP15	SPEEDFIT 15MM END STOP	63	19160	250	130	22400	22400	6000	0	8960	1		S	PSE4615W	10	
BBKE10QT	BURLINGTON QT KENSINGTON 2H BRIDGE BASIN MIXER PLUG & CHAIN HIGH/LOW CENTRE	262	20120	0	0	2825000	2825000	1000	0	2542500	1		S	KE10-QT	1	
SFSTOP22	SPEEDFIT 22MM END STOP	63	19160	391	170	27100	27100	6000	0	10840	1		S	PSE4622W	5	
K171100	BARLO COMPACT-B 700X1100SC Q11711CB 4377 BTU	1	20118	4365	3965	956600	956600	7800	0	210452	1		S	Q11711CB	1	
MS80261SV	MERLYN 8 SERIES WALK IN WITH SWIVEL PANEL (WITH END PANEL) INCLUDING MSTONE TRAY 900	47	13051	106569	94074	14699200	14699200	5500	0	6614640	1		S	MS80261SV	1	
SFSTOP28	SPEEDFIT 28MM END STOP	63	19160	275	245	41500	41500	6000	0	16600	1		S	PSE4628W	5	
UV170SOLHOR	JOULE CYCLONE 170L SOL HOR STANDARD C	141	10152	145194	133579	19359300	19359300	5000	0	9679650	1		S	TCIMHS-0170LFC	1	
ST1290OQL	K-VIT 1200 X 900MM LH OFFSET QUAD L/P TRAY	71	11011	9153	8449	1408300	1408300	6000	0	563320	1		S	KRQL1209L	1	
ST1290OQR	K-VIT 1200 X 900MM RH OFFSET QUAD L/P TRAY	71	11011	9153	8449	1408300	1408300	6000	0	563320	1		S	KRQR1209L	1	
BBA4CHR	BURLINGTON DOUBLE ROBE HOOK	262	20120	2356	2121	325000	325000	5500	0	146250	1		S	A4CHR	1	
BBARC14NKL	ARCADE 1H DUAL LEVER BASIN MIXER - NO PUW	262	20120	18064	16265	2491700	2491700	5500	0	1121265	1		S	ARC14.NKL	1	
BRVALBASCCD	LEVER MONO BASIN MIXER WITH POP UP WASTE CHROME PLATED WITH CERAMIC DISC VALVES	102	21809	6060	5555	841700	841700	7675	0	195695	1		S	VAL BAS C CD	1	
BRTRISHC3STPC	TRIA THERMOSTATIC RECESSED DUAL CONTROL THREE CONTROL SHOWER WITH TWO STOPCOCKS	110	21809	29399	26949	4083300	4083300	5450	0	1857901	1		S	TRI SHC3STP C	1	
EFFR108	WRAS 10X8MM FITTING RED EF6	201	23051	39	25	1313	1313	5800	0	551	1		S	69127	1	
LEVER	PRO750UK FRONT LEVER C/W CABLE PER 1	217	23051	0	0	87600	87600	500	0	83220	1		S	23094	1	
BBQZDA2EVDVBTX14	QUARTZ DIGITAL EXPOSED DIVERT WITH ADJ HEAD & BATH OVERFLOW FILLER - GRAVITY PUMP	262	20120	65612	59078	9050000	9050000	4000	0	5430000	1		S	QZDA2.EVDVBTX14	1	
QPLV03W	QUINN PLAZA S 2000X595 QPLV03W	5	17181	11503	10618	1769700	1769700	6250	0	663637	1		S	QPLV03W	1	
CCMI221	COMP 22MM X 1" MI ADAPTOR KITE STRAIGHT 	61	61216	259	168	8800	8800	0	0	8800	1		S	P902.22	1	
HEPAPP15	HEP2O APPLIANCE VALVE H/C 15X3/4 PF/TM	251	23012	334	334	53100	53100	4800	1500	23470	1		S	HX38/15W	1	
BRDSCWMBASC	DESCENT WMBAS C	102	21809	14400	13200	2000000	2000000	5450	0	910000	1		S	DSC WMBAS C	1	
BRBL385B	BLISS 8.5KW ELEC SHWR B	106	21809	11900	11900	800000	800000		0	800000	1		S	BL385 B	1	
P6800	BARLO COMPACT-B 600X800DP+ Q21608CB 3890 BTU	1	20118	3535	3235	956300	956300	7800	0	210386	1		S	Q21608CB	1	
BRCHCDSMC	CHOICES DECK SINK MIXER	108	21809	6899	6324	958300	958300	5450	0	436026	1		S	CHC DSM C	1	
BRARSNKPROC	ARTISAN PROFESSIONAL SINK MIXER WITH PULL OUT SPRAY	108	21809	21360	19580	2966700	2966700	5450	0	1349848	1		S	AR SNKPRO C	1	
FUR270PU	PURITY 750MM 2 DOOR FLOOR STANDING WHITE	93	11011	11646	10750	1791700	1791700	6000	0	716680	1		S	FUR270PU	1	
BRKBRSNKC	COLONIAL BRIDGE SINK MIXER CHROME PLATED	108	21809	11900	11900	2491700	2491700	5450	0	1133723	1		S	K BRSNK C	1	
GELBOW45	GLOWWORM FLUE ELBOW 45 DEG 82044500	268	61825	1900	1800		136500	0	0	136500	1		S	101813	1	
MCMFT3210	MULTI-FIT STRAIGHT CONNECTOR 32MM X 1	121	13010	1066	941	125500	125500	5500	0	56475	1		S	MFT3210	1	1
EFFR158	WRAS 15X8MM FTTNG REDUCER EF6	201	23051	42	25	1801	1801	5800	0	756	1		S	69128	1	
BRBL385W	BLISS 8.5KW ELEC SHWR W	106	21809	10500	10500	800000	800000		0	800000	1		S	BL385 W	1	
QPLV06W	PLAZA 2000 X 525 WHITE	5	17181	10149	9369	1561500	1561500	6250	0	585562	1		S	QPLV06W	1	
K171200	BARLO COMPACT-B 700X1200SC Q11712CB 4775 BTU	1	20118	4610	4210	1046600	1046600	7800	0	230252	1		S	Q11712CB	1	
BAT286LA	LAGOON 1350 X 1350MM CORNER BATH	81	11011	25187	23250	3875000	3875000	6000	0	1550000	1		S	BAT286LA	1	
UV400SOLAR2	JOULE CYCLONE 400L THERMAL S 2.0 SOLAR	141	10152	209485	192726	27931400	27931400	5000	0	13965700	1		S	KCZMVS-0400LFC	1	
CC12CP	COMP 15MM STRAIGHT COUP CHROME	61	61216	159	94	5400	5400	0	0	5400	1		S	P901CP.05	1	
BBQZDA2BV14	QUARTZ DIGITAL CONCEALED WITH ADJ HEAD GRAVITY PUMPED	262	20120	52200	47001	7200000	7200000	4000	0	4320000	1		S	QZDA2.BV14	1	
CCMI281	COMP 28MM X 1" MI ADAPTOR KITE STRAIGHT 	61	61216	268	168	10800	10800	0	0	10800	1		S	P902.23	1	
GELBOW90	GLOWWORM FLUE ELBOW 90DEG A2044700	268	61825	1300	1200		73500	0	0	73500	1		S	101814	1	
POT136EB	EMBRACE PAN	72	11011	5958	5500	916700	916700	6000	0	366680	1		S	POT136EB	1	
WES21001	1/2" HP PART 1 BALLVALVE PER 1	222	23051	325	299	36500	36500	5500	0	16425	1		S	21001	1	
BRVALBSMCCD	LEVER BATH SHOWER MIXER CHROME PLATED WITH CERAMIC DISC VALVES	102	21809	10560	9680	1466700	1466700	7968	0	298033	1		S	VAL BSM C CD	1	
UV200IHGSH	JOULE CYCLONE 200L IND HG SHORT C	141	10152	96834	89087	12911200	12911200	5000	0	6455600	1		S	TCIMVH-0200NFC	1	
UV200IHGSL	JOULE CYCLONE 200L IND HG SLIM C	141	10152	114817	105632	15309000	15309000	5000	0	7654500	1		S	TCIMVH-0200SFC	1	
QMC206RAL	QUINN FORZA 2 COL 500X1012 QMC206RAL	5	17181	23141	21361	3560200	3560200	6250	0	1335075	1		S	QMC206RAL	1	
WES21015	1/2" HP PART 1 BALLVALVE (1) PER 1	221	23051	0	0	73900	73900	5500	0	33255	1		S	21015	1	
QHP1102RAL	QUINN SLIEVE HSC 433X1000 QHP1102RAL	5	17181	13681	12437	2487500	2487500	6250	0	932812	1		S	QHP1102RAL	1	
QPLV12W	PLAZA 1800 X 525 WHITE	5	17181	9747	8997	1499600	1499600	6250	0	562350	1		S	QPLV12W	1	
QPLV13W	QUINN PLAZA S 1800X595 QPLV13W	5	17181	11046	10197	1699500	1699500	6250	0	637312	1		S	QPLV13W	1	
BRAEBSMC	ACUTE BATH SHOWER MIXER CHROME	102	21809	15359	14079	2133300	2133300	5450	0	970651	1		S	AE BSM C	1	
BRBL395B	BLISS 9.5KW ELEC SHWR B	106	21809	10900	10900	800000	800000		0	800000	1		S	BL395 B	1	
P6900	BARLO COMPACT-B 600X900DP+ Q21609CB 4377 BTU	1	20118	3795	3395	1062800	1062800	7800	0	233816	1		S	Q21609CB	1	
FUR271PU	PURITY 750MM 2 DOOR FLOOR STANDING CHESTNUT	93	11011	11646	10750	1791700	1791700	6000	0	716680	1		S	FUR271PU	1	
BRBL395W	BLISS 9.5KW ELEC SHWR W	106	21809	10900	10900	800000	800000		0	800000	1		S	BL395 W	1	
BBKE12QT	BURLINGTON QT KENSINGTON 3H BASIN MIXER WITH POP UP WASTE	262	20120	0	0	2491700	2491700	1000	0	2242530	1		S	KE12-QT	1	
EFRT544242	WRAS 54X42X42MM RED TEE EF27	201	23051	1499	995	164538	164538	5800	0	69105	1		S	69270	1	
MS80263SV	MERLYN 8 SERIES WALK IN WITH SWIVEL PANEL (WITH END PANEL) INCLUDING MSTONE TRAY 900	47	13051	104362	92126	14394800	14394800	5500	0	6477660	1		S	MS80263SV	1	
EFRT544254	WRAS 54X42X54MM RED TEE EF26	201	23051	2242	1495	224275	224275	5800	0	94195	1		S	69207	1	
BRWBASIN01C	TRADITIONAL BASIN WASTE WITH PLUG CHROME PLATED SLOTTED	112	21809	1859	1704	258300	258300	5450	0	117526	1		S	W BASIN01 C	1	
BRWBASIN01G	TRADITIONAL BASIN WASTE WITH PLUG GOLD PLATED SLOTTED	112	21809	2520	2310	350000	350000	5450	0	159250	1		S	W BASIN01 G	1	
BRWBASIN02C	BASIN WASTE WITH PLUG CHROME PLATED SLOTTED	112	21809	900	825	125000	125000	7120	0	36000	1		S	W BASIN02 C	1	
POT137EB	EMBRACE CISTERN	72	11011	4008	3700	616700	616700	6000	0	246680	1		S	POT137EB	1	
BRWBASIN02G	BASIN WASTE WITH PLUG GOLD PLATED SLOTTED	112	21809	1440	1320	200000	200000	5450	0	91000	1		S	W BASIN02 G	1	
A0417C0	MERLYN IONIC VERTICAL POST 3000	33	13051	9352	8256	1290000	1290000	5500	0	580500	1		S	A0417C0	1	
BRWBASIN03C	VALUE BASIN WASTE WITH PLUG CHROME PLATED SLOTTED	112	21809	540	495	75000	75000	7533	0	18502	1		S	W BASIN03 C	1	
BRWBASIN04C	ROUND CLICKER BASIN WASTE WITH CLICKER RD CHROME PLATED SLOTTED	112	21809	1920	1760	266700	266700	8268	0	46192	1		S	W BASIN04 C	1	
BRWBASIN04G	ROUND CLICKER BASIN WASTE WITH CLICKER RD GOLD PLATED SLOTTED	112	21809	2520	2310	350000	350000	5450	0	159250	1		S	W BASIN04 G	1	
BRWBASIN05C	ROUND CLICKER BASIN WASTE WITH CLICKER RD CHROME PLATED UNSLOTTED	112	21809	1920	1760	266700	266700	8481	0	40511	1		S	W BASIN05 C	1	
BRWBASIN05G	ROUND CLICKER BASIN WASTE WITH CLICKER RD GOLD PLATED UNSLOTTED	112	21809	2520	2310	350000	350000	5450	0	159250	1		S	W BASIN05 G	1	
BRJMBASC	JAVA MINIATURE BASIN MIXER WITH POP-UP WASTE	102	21809	6899	6324	958300	958300	5450	0	436026	1		S	J MBAS C	1	
BRWBASIN06C	SQUARE CLICKER BASIN WASTE WITH CLICKER SQ CHROME PLATED SLOTTED	112	21809	3240	2970	450000	450000	8444	0	70020	1		S	W BASIN06 C	1	
OT1000	CARBERY OIL BUNDED TANK SUPERSLIM 1000L	137	40122	83400	83400	7020000	7020000	0	0	7020000	1		S	OTBTGR1000S	1	
BRWBASIN06G	SQUARE CLICKER BASIN WASTE WITH CLICKER SQ GOLD PLATED SLOTTED	112	21809	3720	3410	516700	516700	5450	0	235098	1		S	W BASIN06 G	1	
BRWBASIN07C	SQUARE CLICKER BASIN WASTE WITH CLICKER SQ CHROME PLATED UNSLOTTED	112	21809	3240	2970	450000	450000	8476	0	68580	1		S	W BASIN07 C	1	
BRWBASIN07G	SQUARE CLICKER BASIN WASTE WITH CLICKER SQ GOLD PLATED UNSLOTTED	112	21809	3720	3410	516700	516700	5450	0	235098	1		S	W BASIN07 G	1	
BRWBASIN08C	ROUND PUSH BASIN WASTE WITH PUSH BUTTON CHROME PLATED SLOTTED	112	21809	1920	1760	266700	266700	5450	0	121348	1		S	W BASIN08 C	1	
BAT070OP	OPTIONS BATH 1700 X 700MM SINGLE ENDED	81	11011	10778	9949	1658300	1658300	6000	0	663320	1		S	BAT070OP	1	
BBARC36NKL	ARCADE CLOAKROOM BASIN PILLAR TAPS 3	262	20120	15647	14089	2158300	2158300	5500	0	971235	1		S	ARC36.NKL	1	
BRFRZBFC	FRENZY BF CHROME	102	21809	7440	7140	1333300	510000	0	0	510000	1		S	FRZ BF C	1	
BBKE13QT	BURLINGTON QT KENSINGTON 1H BIDET MIXER WITH PUW HIGH/LOW CENTRE	262	20120	0	0	1825000	1825000	1000	0	1642500	1		S	KE13-QT	1	
BRWBASIN09C	ROUND PUSH BASIN WASTE WITH PUSH BUTTON CHROME PLATED UNSLOTTED	112	21809	1920	1760	266700	266700	5450	0	121348	1		S	W BASIN09 C	1	
BBQZDB3WR14	QUARTZ DIGITAL WIRELESS REMOTE	262	20120	7612	6854	1050000	1050000	4000	0	630000	1		S	QZDB3.WR14	1	
K171400	BARLO COMPACT-B 700X1400SC Q11714CB 5571 BTU	1	20118	5486	4986	1257700	1257700	7800	0	276694	1		S	Q11714CB	1	
BRWBASIN10C	ROUND PUSH BASIN WASTE CLICKER WITH PUSH BUTTON CHROME PLATED SLOTTED	112	21809	1920	1760	266700	266700	5450	0	121348	1		S	W BASIN10 C	1	
BBET5C	BURLINGTON 1640X710 ADMIRAL BATH	262	20120	102647	92425	14158300	14158300	5500	0	6371235	1		S	ET5C	1	
BRWBASIN11C	ROUND PUSH CLICKER BASIN WASTE WITH PUSH BUTTON CHROME PLATED UNSLOTTED	112	21809	1920	1760	266700	266700	5450	0	121348	1		S	W BASIN11 C	1	
BBET6C	BURLINGTON 1800X890 ADMIRAL BATH	262	20120	120772	108745	16658300	16658300	5500	0	7496235	1		S	ET6C	1	
RKS1B	RKS1 114MMBLACK SQ.FASCIA BRACKET	21	61215	56	56	7700	7700	7403	0	1999	1		S	RKS1B	1	
BRWBASIN12C	ROUND FLIP TOP BASIN WASTE WITH FLIP TOP CHROME PLATED SLOTTED	112	21809	2520	2310	350000	350000	5450	0	159250	1		S	W BASIN12 C	1	
POT138EB	EMBRACE SOFT CLOSE SEAT	72	11011	3033	2800	466700	466700	6000	0	186680	1		S	POT138EB	1	
BRWBASIN13C	ROUND POP UP BASIN WASTE WITH POP UP CHROME PLATED SLOTTED	112	21809	2280	2090	316700	316700	5450	0	144098	1		S	W BASIN13 C	1	
BBA14CHR	BURLINGTON SINGLE ROBE HOOK	262	20120	1752	1577	241700	241700	5500	0	108765	1		S	A14CHR	1	
BRCOMPMROVC	OVAL 610X500MM MIRROR CHROME	101	21809	7500	6875	1041700	1041700	5450	0	473973	1		S	COMP MROV C	1	
PL2813	CLIMAFLEX POLYETHYLENE PIPE INSULATION 2M LENGTHS 28MM 13MM 70L	131	40122	142	128	7600	7600	0	0	7600	1		S	PF28132C	70	
M8SW211HB	MERLYN 8 SERIES SHOWERWALL WITH VERTICAL POST AND MERLYN MSTONE TRAY 800	47	13051	67832	59879	9356200	9356200	5500	0	4210290	1		S	M8SW211HB	1	
BRCOMPMROVG	OVAL MIRROR	101	21809	8699	7974	1208300	1208300	5450	0	549776	1		S	COMP MROV G	1	
BRWBASIN14C	ROUND FREE RUNNING BASIN WASTE WITH FREE RUNNING CHROME PLATED	112	21809	1260	1155	175000	175000	5450	0	79625	1		S	W BASIN14 C	1	
PL2819	CLIMAFLEX POLYETHYLENE PIPE INSULATION 2M LENGTHS 28MM 19MM 48L	131	40122	295	265	15000	15000	0	0	15000	1		S	PF28192C	48	
BRWBASIN15C	ROUND VANITY BASIN WASTE WITH VANITY CHROME PLATED SLOTTED	112	21809	1080	990	150000	150000	5450	0	68250	1		S	W BASIN15 C	1	
BRLQRPROSNKC	LIQUORICE MONOBLOC SINK MIXER WITH PULL DOWN SPRAY	108	21809	13140	12045	1825000	1825000	5450	0	830375	1		S	LQR PROSNK C	1	
113601	32MM X 25M MDPE PIPE-BLUE	24	40122	2202	2102	705300	161700	0	0	161700	1		S	113601	1	
113602	32MM X 50M MDPE PIPE-BLUE	24	40122	4406	4206	1410400	323600	0	0	323600	1		S	113602	1	
OT1100	CARBERY OIL BUNDED TANK BUNDED 1100L	137	40122	82500	82500	6780000	6780000	0	0	6780000	1		S	OTBTGR1100R	1	
113603	32MM X 100M MDPE PIPE-BLUE	24	40122	8611	8411	2660600	647000	0	0	647000	1		S	113603	1	
113604	32MM X 150M MDPE PIPE-BLUE	24	40122	13125	12618	3991600	970600	0	0	970600	1		S	113604	1	
MG201WIPER	MERLYN SHOWER WIPER	53	13051	2296	2026	316700	316700	5500	0	142515	1		S	MG201WIPER	1	
CCMI542	COMP 54MM X 2" MI ADAPTOR KITE STRAIGHT 	61	61216	994	844	42700	42700	0	0	42700	1		S	P902.26	1	
BBBW98L	BURLINGTON WHITE MINERVA 1300 LH TOP WITH VANITY BOWL FOR FC2 & FW5	262	20120	33168	29865	4575000	4575000	5500	0	2058750	1		S	BW98L	1	
BAT071OP	OPTIONS BATH 1700 X 750MM SINGLE ENDED	81	11011	12675	11700	1950000	1950000	6000	0	780000	1		S	BAT071OP	1	
BBBW98R	BURLINGTON WHITE MINERVA 980 RH TOP WITH VANITY BOWL FOR FC3 & FW6	262	20120	33168	29865	4575000	4575000	5500	0	2058750	1		S	BW98R	1	
BRCLRBASNWC	CLARET BASIN MIXER	102	21809	12240	11220	1700000	1700000	7941	0	350030	1		S	CLR BASNW C	1	
BB5001001	AQUATIQUE CP EXP. VALVE FOR FLEX & FXD KIT	262	20120	34437	31008	4750000	4750000	4000	0	2850000	1		S	500.10.01	1	
UV300SOLTWINL	JOULE CYCLONE 300L SOL TWIN HG TALL C	141	10152	127125	116955	16950000	16950000	5000	0	8475000	1		S	TCIMVG-0300LFC	1	
QHP22S5020RAL	QUINN SLIEVE HDC 505X2000 QHP22S5020RAL	5	17181	45101	41001	8200300	8200300	6250	0	3075112	1		S	QHP22S5020RAL	1	
M108231CL	MERLYN 10 SERIES SLIDING DOOR LEFT HAND 1000	42	13051	83498	73708	11517000	11517000	5500	0	5182650	1		S	M108231CL	1	
BAT290AL	ALPHA TWIN GRIPPED BATH 1675MM X 700MM	81	11011	10778	9949	1658300	1658300	6000	0	663320	1		S	BAT290AL	1	
M108231CR	MERLYN 10 SERIES SLIDING DOOR RIGHT HAND 1000	42	13051	83498	73708	11517000	11517000	5500	0	5182650	1		S	M108231CR	1	
M61201	MERLYN 6 SERIES PIVOT DOOR 700	46	13051	24568	21688	3388800	3388800	5500	0	1524960	1		S	M61201	1	
BBBB305	BURLINGTON BLACK GRANITE MINERVA 1210 WORKTOP FOR FITTED FURNITURE	262	20120	16856	15177	2325000	2325000	5500	0	1046250	1		S	BB305	1	
BBBEF1SEXTV16	EDEN SINGLE OUTLET EXPOSED BAR SHOWER EXT VALVE SET WITH 9" SHOWER HEAD COMPRISING:	262	20120	0	0	5566700	5566700	1000	0	5010030	1		S	BEF1S.EXT+V16	1	
BBBEF1SEXTV17	EDEN SINGLE OUTLET EXPOSED BAR SHOWER EXT VALVE SET WITH 6" SHOWER HEAD COMPRISING:	262	20120	0	0	5983300	5983300	1000	0	5384970	1		S	BEF1S.EXT+V17	1	
M61211	MERLYN 6 SERIES PIVOT DOOR 760/800	46	13051	27660	24417	3815300	3815300	5500	0	1716885	1		S	M61211	1	
M68271P1H	MERLYN 6 SERIES SLIDING DOOR AND INLINE PANEL - 1600MM DOOR	46	13051	62334	55026	8597900	8597900	5500	0	3869055	1		S	M68271P1H	1	
M61221	MERLYN 6 SERIES PIVOT DOOR 900	46	13051	28997	25598	3999700	3999700	5500	0	1799865	1		S	M61221	1	
M68271P2H	MERLYN 6 SERIES SLIDING DOOR AND INLINE PANEL - 1600MM DOOR	46	13051	63100	55702	8703500	8703500	5500	0	3916575	1		S	M68271P2H	1	
M61231	MERLYN 6 SERIES PIVOT DOOR 1000	46	13051	30566	26983	4216100	4216100	5500	0	1897245	1		S	M61231	1	
BRNGLOCCD	1901 GLOBE TAPS CHROME WITH CD VALVES	102	21809	10800	9900	1500000	1500000	5450	0	682500	1		S	N GLO C CD	1	
BRCOMPMRRDC	ROUND 610MM MIRROR CHROME	101	21809	7500	6875	1041700	1041700	5450	0	473973	1		S	COMP MRRD C	1	
BBBEF1SEXTV60	EDEN SINGLE OUTLET EXPOSED BAR SHOWER EXT VALVE SET WITH 12" SHOWER HEAD COMPRISING:	262	20120	0	0	6483300	6483300	1000	0	5834970	1		S	BEF1S.EXT+V60	1	
BRCOMPMRRDG	ROUND MIRROR	101	21809	8699	7974	1208300	1208300	5450	0	549776	1		S	COMP MRRD G	1	
SCOCKP1522	WRAS 15X20MM BRASS POLY S/COCK PER 1	222	23051	624	524	50800	50800	5500	0	22860	1		S	11062	1	
SCOCKP1525	WRAS 15X25MM BRASS POLY S/COCK PER 1	222	23051	535	495	54800	54800	5500	0	24660	1		S	11063	1	
BRCOMPMRREC	REC 700X550MM MIRROR CHROME	101	21809	7500	6875	1041700	1041700	5450	0	473973	1		S	COMP MRRE C	1	
GECOM24	GLOWWORM 24C EASICOM BOILER FLUE CLOCK	268	61825	57000	55000		4750000	0	0	4750000	1		S	101246	1	
RKN1CI	RKN1 NIAGARA "C.IRON" FASCIA BKT	21	61215	0	0	30600	30600	4739	0	16098	1		S	RKN1CI	1	
M8SW211SV	MERLYN 8 SERIES SHOWERWALL WITH SWIVEL PANEL 800	47	13051	42888	37859	5915600	5915600	5500	0	2662020	1		S	M8SW211SV	1	
BRCOMPMRREG	RECTANGLE MIRROR	101	21809	8699	7974	1208300	1208300	5450	0	549776	1		S	COMP MRRE G	1	
GECOM30	GLOWWORM EASICOM 30C BOILER FLUE CLOCK 	268	61825	59900	58000		5050000	0	0	5050000	1		S	101247	1	
BAT072OP	OPTIONS BATH 1700 X 700MM DOUBLE ENDED	81	11011	13325	12300	2050000	2050000	6000	0	820000	1		S	BAT072OP	1	
